model_id,split,top_population_pct,top_bucket_bad_rate,top_bucket_default_capture,top_bucket_avg_pd,row_count
WLOG003,validation,0.05,0.46383928571428573,0.345987345987346,0.49030662008683357,2240
WLOG003,validation,0.1,0.3490292345458603,0.5208125208125208,0.3453744639557472,4481
WLOG003,validation,0.2,0.22827178400089257,0.6813186813186813,0.22132127736219268,8963
WLOG004,train,0.05,0.4772379495026779,0.35612332286611476,0.5022457911658127,5228
WLOG004,train,0.1,0.35392560007650375,0.5282614901512989,0.34702484207054474,10457
WLOG004,train,0.2,0.22778999713110834,0.6799885812161005,0.221572786488597,20914
WLOG004,validation,0.05,0.4772321428571429,0.35597735597735597,0.5068150762711748,2240
WLOG004,validation,0.1,0.3570631555456371,0.5328005328005329,0.34991692900211857,4481
WLOG004,validation,0.2,0.2338502733459779,0.697968697968698,0.2228478349326675,8963
WLOG005,train,0.05,0.47647283856159145,0.355552383671139,0.5036561847448907,5228
WLOG005,train,0.1,0.35516878645883143,0.53011704253497,0.3493341170251188,10457
WLOG005,train,0.2,0.23338433585158266,0.6966885526691408,0.22454865678218927,20914
WLOG005,validation,0.05,0.48392857142857143,0.36097236097236096,0.506605455819672,2240
WLOG005,validation,0.1,0.36085695157330955,0.5384615384615384,0.35140379803817134,4481
WLOG005,validation,0.2,0.24032132098627693,0.7172827172827173,0.22549420469584958,8963
XGB001,train,0.05,0.5022953328232593,0.3748215815015701,0.49811252116495724,5228
XGB001,train,0.1,0.3741034713588983,0.5583785326862689,0.36425159762423687,10457
XGB001,train,0.2,0.24667686717031653,0.7363688267199543,0.23841502227439892,20914
XGB001,validation,0.05,0.49464285714285716,0.36896436896436896,0.5016686769601489,2240
XGB001,validation,0.1,0.374693148850703,0.5591075591075592,0.36670068007472156,4481
XGB001,validation,0.2,0.24690393841347763,0.736929736929737,0.2398472689769636,8963
XGB002,train,0.05,0.5024866105585309,0.374964316300314,0.4973320457186513,5228
XGB002,train,0.1,0.37601606579324853,0.5612332286611476,0.36406026816515163,10457
XGB002,train,0.2,0.24643779286602277,0.7356551527262346,0.23851923957898852,20914
XGB002,validation,0.05,0.490625,0.36596736596736595,0.5004910125397146,2240
XGB002,validation,0.1,0.375139477795135,0.5597735597735598,0.36616892201497175,4481
XGB002,validation,0.2,0.24723864777418275,0.7379287379287379,0.2397427157624936,8963
XGB003,train,0.05,0.4892884468247896,0.3651156151869826,0.4932535955569812,5228
XGB003,train,0.1,0.36913072582958784,0.5509563231515844,0.35707014613868837,10457
XGB003,train,0.2,0.24237352969302858,0.7235226948330002,0.23379532786856946,20914
XGB003,validation,0.05,0.4924107142857143,0.3672993672993673,0.4966202403817858,2240
XGB003,validation,0.1,0.374693148850703,0.5591075591075592,0.35935520526554615,4481
XGB003,validation,0.2,0.24701550820037935,0.7372627372627373,0.2349859538608519,8963
XGB004,train,0.05,0.4868018362662586,0.36326006280331147,0.49314399092089795,5228
XGB004,train,0.1,0.3686525772210003,0.5502426491578647,0.3561529052469007,10457
XGB004,train,0.2,0.24175193650186477,0.7216671424493292,0.2331582738648207,20914
XGB004,validation,0.05,0.48660714285714285,0.36297036297036295,0.4963140871375799,2240
XGB004,validation,0.1,0.37536264226735105,0.5601065601065601,0.35844000491599,4481
XGB004,validation,0.2,0.24601138011826398,0.7342657342657343,0.23438689483903846,8963
XGBSTACK001,train,0.05,0.5124330527926549,0.38238652583499855,0.4951588891748718,5228
XGBSTACK001,train,0.1,0.37697236301042364,0.5626605766485869,0.36807558661530004,10457
XGBSTACK001,train,0.2,0.2468203117528928,0.7367970311161861,0.24256907934136812,20914
XGBSTACK001,validation,0.05,0.484375,0.3613053613053613,0.4946038103396339,2240
XGBSTACK001,validation,0.1,0.37536264226735105,0.5601065601065601,0.3683655993151255,4481
XGBSTACK001,validation,0.2,0.24668079883967423,0.7362637362637363,0.24269507138837226,8963
