model_id,split,top_population_share,top_population_count,overall_default_rate,top_group_default_rate,top_group_default_count,default_capture_share,lift_vs_overall
BNB011,validation,0.36,16134,0.06700582368297744,0.16071649931821,2593,0.8634698634698634,2.3985452380766623
BNB011,validation,0.37,16582,0.06700582368297744,0.1572789772041973,2608,0.8684648684648685,2.347243397056447
BNB011,validation,0.38,17030,0.06700582368297744,0.15366999412800939,2617,0.8714618714618715,2.2933826596187132
BNB011,validation,0.39,17478,0.06700582368297744,0.15087538619979401,2637,0.8781218781218781,2.2516757187200027
BNB011,validation,0.4,17926,0.06700582368297744,0.14816467700546693,2656,0.8844488844488845,2.2112208888957747
BNB011,validation,0.41,18374,0.06700582368297744,0.14509633177315773,2666,0.8877788877788878,2.1654286716875157
BNB011,validation,0.42,18823,0.06700582368297744,0.14221962492695106,2677,0.8914418914418915,2.1224964803034183
BNB011,validation,0.43,19271,0.06700582368297744,0.1392766332831716,2684,0.8937728937728938,2.078575049567733
BNB011,validation,0.44,19719,0.06700582368297744,0.13672092905319744,2696,0.8977688977688978,2.0404335256001165
BNB011,validation,0.45,20167,0.06700582368297744,0.13437794416621213,2710,0.9024309024309024,2.0054666412577853
BNB011,validation,0.46,20615,0.06700582368297744,0.1318457433907349,2718,0.9050949050949051,1.967675884629559
BNB011,validation,0.47,21063,0.06700582368297744,0.1294212600294355,2726,0.9077589077589078,1.9314927108688678
BNB011,validation,0.48,21512,0.06700582368297744,0.12732428412049088,2739,0.9120879120879121,1.9001972831928202
BNB011,validation,0.49,21960,0.06700582368297744,0.12509107468123862,2747,0.9147519147519148,1.8668686959670566
BNB011,validation,0.5,22408,0.06700582368297744,0.12308104248482685,2758,0.9184149184149184,1.8368708228579702
BNB012,validation,0.01,448,0.06700582368297744,0.6339285714285714,284,0.09457209457209458,9.460798130440986
BNB012,validation,0.02,896,0.06700582368297744,0.5859375,525,0.17482517482517482,8.744575736763236
BNB012,validation,0.03,1344,0.06700582368297744,0.5491071428571429,738,0.24575424575424576,8.194916690452406
BNB012,validation,0.04,1792,0.06700582368297744,0.5027901785714286,901,0.30003330003330003,7.503678798879692
BNB012,validation,0.05,2240,0.06700582368297744,0.4732142857142857,1060,0.35298035298035296,7.0622859283573565
BNB012,validation,0.06,2689,0.06700582368297744,0.4484938638899219,1206,0.4015984015984016,6.693356476175368
BNB012,validation,0.07,3137,0.06700582368297744,0.42620337902454575,1337,0.44522144522144524,6.360691587660028
BNB012,validation,0.08,3585,0.06700582368297744,0.403068340306834,1445,0.4811854811854812,6.015422513330463
BNB012,validation,0.09,4033,0.06700582368297744,0.3796181502603521,1531,0.5098235098235098,5.665450096642758
BNB012,validation,0.1,4481,0.06700582368297744,0.3624191028788217,1624,0.5407925407925408,5.408770207699018
BNB012,validation,0.11,4929,0.06700582368297744,0.34266585514303105,1689,0.5624375624375625,5.113971238742998
BNB012,validation,0.12,5378,0.06700582368297744,0.3289326887318706,1769,0.5890775890775891,4.909016420544869
BNB012,validation,0.13,5826,0.06700582368297744,0.312392722279437,1820,0.6060606060606061,4.662172705427082
BNB012,validation,0.14,6274,0.06700582368297744,0.2996493465094039,1880,0.626040626040626,4.471989597906078
BNB012,validation,0.15,6722,0.06700582368297744,0.2884558167212139,1939,0.6456876456876457,4.3049365094887255
BNB012,validation,0.16,7170,0.06700582368297744,0.27559274755927476,1976,0.658008658008658,4.112967088699306
BNB012,validation,0.17,7618,0.06700582368297744,0.26542399579942244,2022,0.6733266733266733,3.9612078653821894
BNB012,validation,0.18,8067,0.06700582368297744,0.2548655014255609,2056,0.6846486846486847,3.8036320937027517
BNB012,validation,0.19,8515,0.06700582368297744,0.24662360540223136,2100,0.6993006993006993,3.680629411692242
BNB012,validation,0.2,8963,0.06700582368297744,0.2384246346089479,2137,0.7116217116217116,3.5582673490739984
BNB012,validation,0.21,9411,0.06700582368297744,0.23206885559451707,2184,0.7272727272727273,3.463413220505984
BNB012,validation,0.22,9859,0.06700582368297744,0.22497210670453394,2218,0.7385947385947386,3.3575008012577747
BNB012,validation,0.23,10307,0.06700582368297744,0.2197535655379839,2265,0.7542457542457542,3.2796188966752657
BNB012,validation,0.24,10756,0.06700582368297744,0.21309036816660468,2292,0.7632367632367633,3.1801768332076996
BNB012,validation,0.25,11204,0.06700582368297744,0.2073366654766155,2323,0.7735597735597736,3.094308137417741
BNB012,validation,0.26,11652,0.06700582368297744,0.20296944730518365,2365,0.7875457875457875,3.0291314418502884
BNB012,validation,0.27,12100,0.06700582368297744,0.198099173553719,2397,0.7982017982017982,2.9564471066123956
BNB012,validation,0.28,12548,0.06700582368297744,0.1933375836786739,2426,0.8078588078588078,2.8853847777979116
BNB012,validation,0.29,12996,0.06700582368297744,0.18905817174515235,2457,0.8181818181818182,2.8215185091916393
BNB012,validation,0.3,13445,0.06700582368297744,0.1842320565265898,2477,0.8248418248418249,2.7494931992514733
BNB012,validation,0.31,13893,0.06700582368297744,0.1799467357662132,2500,0.8325008325008325,2.6855387468645944
BNB012,validation,0.32,14341,0.06700582368297744,0.17585942402900773,2522,0.8398268398268398,2.6245393961731733
BNB012,validation,0.33,14789,0.06700582368297744,0.17181689093244978,2541,0.8461538461538461,2.5642083253145525
BNB012,validation,0.34,15237,0.06700582368297744,0.16774955699940933,2556,0.8511488511488512,2.5035071248892864
BNB012,validation,0.35,15685,0.06700582368297744,0.1641695887790883,2575,0.8574758574758575,2.4500794073634364
BNB012,validation,0.36,16134,0.06700582368297744,0.16071649931821,2593,0.8634698634698634,2.3985452380766623
BNB012,validation,0.37,16582,0.06700582368297744,0.1572789772041973,2608,0.8684648684648685,2.347243397056447
BNB012,validation,0.38,17030,0.06700582368297744,0.15366999412800939,2617,0.8714618714618715,2.2933826596187132
BNB012,validation,0.39,17478,0.06700582368297744,0.15087538619979401,2637,0.8781218781218781,2.2516757187200027
BNB012,validation,0.4,17926,0.06700582368297744,0.14816467700546693,2656,0.8844488844488845,2.2112208888957747
BNB012,validation,0.41,18374,0.06700582368297744,0.14509633177315773,2666,0.8877788877788878,2.1654286716875157
BNB012,validation,0.42,18823,0.06700582368297744,0.14221962492695106,2677,0.8914418914418915,2.1224964803034183
BNB012,validation,0.43,19271,0.06700582368297744,0.1392766332831716,2684,0.8937728937728938,2.078575049567733
BNB012,validation,0.44,19719,0.06700582368297744,0.13672092905319744,2696,0.8977688977688978,2.0404335256001165
BNB012,validation,0.45,20167,0.06700582368297744,0.13437794416621213,2710,0.9024309024309024,2.0054666412577853
BNB012,validation,0.46,20615,0.06700582368297744,0.1318457433907349,2718,0.9050949050949051,1.967675884629559
BNB012,validation,0.47,21063,0.06700582368297744,0.1294212600294355,2726,0.9077589077589078,1.9314927108688678
BNB012,validation,0.48,21512,0.06700582368297744,0.12732428412049088,2739,0.9120879120879121,1.9001972831928202
BNB012,validation,0.49,21960,0.06700582368297744,0.12509107468123862,2747,0.9147519147519148,1.8668686959670566
BNB012,validation,0.5,22408,0.06700582368297744,0.12308104248482685,2758,0.9184149184149184,1.8368708228579702
BNB013,validation,0.01,448,0.06700582368297744,0.6339285714285714,284,0.09457209457209458,9.460798130440986
BNB013,validation,0.02,896,0.06700582368297744,0.5859375,525,0.17482517482517482,8.744575736763236
BNB013,validation,0.03,1344,0.06700582368297744,0.5491071428571429,738,0.24575424575424576,8.194916690452406
BNB013,validation,0.04,1792,0.06700582368297744,0.5033482142857143,902,0.30036630036630035,7.5120069662480375
BNB013,validation,0.05,2240,0.06700582368297744,0.4732142857142857,1060,0.35298035298035296,7.0622859283573565
BNB013,validation,0.06,2689,0.06700582368297744,0.4484938638899219,1206,0.4015984015984016,6.693356476175368
BNB013,validation,0.07,3137,0.06700582368297744,0.42620337902454575,1337,0.44522144522144524,6.360691587660028
BNB013,validation,0.08,3585,0.06700582368297744,0.403068340306834,1445,0.4811854811854812,6.015422513330463
BNB013,validation,0.09,4033,0.06700582368297744,0.3796181502603521,1531,0.5098235098235098,5.665450096642758
BNB013,validation,0.1,4481,0.06700582368297744,0.3624191028788217,1624,0.5407925407925408,5.408770207699018
BNB013,validation,0.11,4929,0.06700582368297744,0.34266585514303105,1689,0.5624375624375625,5.113971238742998
BNB013,validation,0.12,5378,0.06700582368297744,0.3287467460022313,1768,0.5887445887445888,4.906241397130203
BNB013,validation,0.13,5826,0.06700582368297744,0.312392722279437,1820,0.6060606060606061,4.662172705427082
BNB013,validation,0.14,6274,0.06700582368297744,0.2994899585591329,1879,0.6257076257076257,4.4696108800348515
BNB013,validation,0.15,6722,0.06700582368297744,0.2884558167212139,1939,0.6456876456876457,4.3049365094887255
BNB013,validation,0.16,7170,0.06700582368297744,0.27559274755927476,1976,0.658008658008658,4.112967088699306
BNB013,validation,0.17,7618,0.06700582368297744,0.26542399579942244,2022,0.6733266733266733,3.9612078653821894
BNB013,validation,0.18,8067,0.06700582368297744,0.2548655014255609,2056,0.6846486846486847,3.8036320937027517
BNB013,validation,0.19,8515,0.06700582368297744,0.24662360540223136,2100,0.6993006993006993,3.680629411692242
BNB013,validation,0.2,8963,0.06700582368297744,0.2384246346089479,2137,0.7116217116217116,3.5582673490739984
BNB013,validation,0.21,9411,0.06700582368297744,0.23217511422803103,2185,0.7276057276057276,3.464999032420135
BNB013,validation,0.22,9859,0.06700582368297744,0.22497210670453394,2218,0.7385947385947386,3.3575008012577747
BNB013,validation,0.23,10307,0.06700582368297744,0.2198505869797225,2266,0.7545787545787546,3.2810668520380366
BNB013,validation,0.24,10756,0.06700582368297744,0.21309036816660468,2292,0.7632367632367633,3.1801768332076996
BNB013,validation,0.25,11204,0.06700582368297744,0.20742591931453053,2324,0.7738927738927739,3.0956401684713
BNB013,validation,0.26,11652,0.06700582368297744,0.20296944730518365,2365,0.7875457875457875,3.0291314418502884
BNB013,validation,0.27,12100,0.06700582368297744,0.19818181818181818,2398,0.7985347985347986,2.9576805013168648
BNB013,validation,0.28,12548,0.06700582368297744,0.1933375836786739,2426,0.8078588078588078,2.8853847777979116
BNB013,validation,0.29,12996,0.06700582368297744,0.18898122499230532,2456,0.8178488178488178,2.820370150010039
BNB013,validation,0.3,13445,0.06700582368297744,0.1842320565265898,2477,0.8248418248418249,2.7494931992514733
BNB013,validation,0.31,13893,0.06700582368297744,0.1799467357662132,2500,0.8325008325008325,2.6855387468645944
BNB013,validation,0.32,14341,0.06700582368297744,0.17585942402900773,2522,0.8398268398268398,2.6245393961731733
BNB013,validation,0.33,14789,0.06700582368297744,0.17181689093244978,2541,0.8461538461538461,2.5642083253145525
BNB013,validation,0.34,15237,0.06700582368297744,0.16774955699940933,2556,0.8511488511488512,2.5035071248892864
BNB013,validation,0.35,15685,0.06700582368297744,0.1641695887790883,2575,0.8574758574758575,2.4500794073634364
BNB013,validation,0.36,16134,0.06700582368297744,0.16071649931821,2593,0.8634698634698634,2.3985452380766623
BNB013,validation,0.37,16582,0.06700582368297744,0.1572789772041973,2608,0.8684648684648685,2.347243397056447
BNB013,validation,0.38,17030,0.06700582368297744,0.15366999412800939,2617,0.8714618714618715,2.2933826596187132
BNB013,validation,0.39,17478,0.06700582368297744,0.15087538619979401,2637,0.8781218781218781,2.2516757187200027
BNB013,validation,0.4,17926,0.06700582368297744,0.14816467700546693,2656,0.8844488844488845,2.2112208888957747
BNB013,validation,0.41,18374,0.06700582368297744,0.14509633177315773,2666,0.8877788877788878,2.1654286716875157
BNB013,validation,0.42,18823,0.06700582368297744,0.14221962492695106,2677,0.8914418914418915,2.1224964803034183
BNB013,validation,0.43,19271,0.06700582368297744,0.13922474184007058,2683,0.8934398934398934,2.077800617731083
BNB013,validation,0.44,19719,0.06700582368297744,0.13672092905319744,2696,0.8977688977688978,2.0404335256001165
BNB013,validation,0.45,20167,0.06700582368297744,0.13437794416621213,2710,0.9024309024309024,2.0054666412577853
BNB013,validation,0.46,20615,0.06700582368297744,0.1318457433907349,2718,0.9050949050949051,1.967675884629559
BNB013,validation,0.47,21063,0.06700582368297744,0.1294212600294355,2726,0.9077589077589078,1.9314927108688678
BNB013,validation,0.48,21512,0.06700582368297744,0.12732428412049088,2739,0.9120879120879121,1.9001972831928202
BNB013,validation,0.49,21960,0.06700582368297744,0.12509107468123862,2747,0.9147519147519148,1.8668686959670566
BNB013,validation,0.5,22408,0.06700582368297744,0.12308104248482685,2758,0.9184149184149184,1.8368708228579702
BNB014,validation,0.01,448,0.06700582368297744,0.6339285714285714,284,0.09457209457209458,9.460798130440986
BNB014,validation,0.02,896,0.06700582368297744,0.5859375,525,0.17482517482517482,8.744575736763236
BNB014,validation,0.03,1344,0.06700582368297744,0.5491071428571429,738,0.24575424575424576,8.194916690452406
BNB014,validation,0.04,1792,0.06700582368297744,0.5033482142857143,902,0.30036630036630035,7.5120069662480375
BNB014,validation,0.05,2240,0.06700582368297744,0.4732142857142857,1060,0.35298035298035296,7.0622859283573565
BNB014,validation,0.06,2689,0.06700582368297744,0.4484938638899219,1206,0.4015984015984016,6.693356476175368
BNB014,validation,0.07,3137,0.06700582368297744,0.42620337902454575,1337,0.44522144522144524,6.360691587660028
BNB014,validation,0.08,3585,0.06700582368297744,0.403068340306834,1445,0.4811854811854812,6.015422513330463
BNB014,validation,0.09,4033,0.06700582368297744,0.3796181502603521,1531,0.5098235098235098,5.665450096642758
BNB014,validation,0.1,4481,0.06700582368297744,0.3624191028788217,1624,0.5407925407925408,5.408770207699018
BNB014,validation,0.11,4929,0.06700582368297744,0.34266585514303105,1689,0.5624375624375625,5.113971238742998
BNB014,validation,0.12,5378,0.06700582368297744,0.3287467460022313,1768,0.5887445887445888,4.906241397130203
BNB014,validation,0.13,5826,0.06700582368297744,0.312392722279437,1820,0.6060606060606061,4.662172705427082
BNB014,validation,0.14,6274,0.06700582368297744,0.2994899585591329,1879,0.6257076257076257,4.4696108800348515
BNB014,validation,0.15,6722,0.06700582368297744,0.2884558167212139,1939,0.6456876456876457,4.3049365094887255
BNB014,validation,0.16,7170,0.06700582368297744,0.27559274755927476,1976,0.658008658008658,4.112967088699306
BNB014,validation,0.17,7618,0.06700582368297744,0.26542399579942244,2022,0.6733266733266733,3.9612078653821894
BNB014,validation,0.18,8067,0.06700582368297744,0.2548655014255609,2056,0.6846486846486847,3.8036320937027517
BNB014,validation,0.19,8515,0.06700582368297744,0.24662360540223136,2100,0.6993006993006993,3.680629411692242
BNB014,validation,0.2,8963,0.06700582368297744,0.2384246346089479,2137,0.7116217116217116,3.5582673490739984
BNB014,validation,0.21,9411,0.06700582368297744,0.23217511422803103,2185,0.7276057276057276,3.464999032420135
BNB014,validation,0.22,9859,0.06700582368297744,0.22497210670453394,2218,0.7385947385947386,3.3575008012577747
BNB014,validation,0.23,10307,0.06700582368297744,0.2198505869797225,2266,0.7545787545787546,3.2810668520380366
BNB014,validation,0.24,10756,0.06700582368297744,0.21309036816660468,2292,0.7632367632367633,3.1801768332076996
BNB014,validation,0.25,11204,0.06700582368297744,0.20742591931453053,2324,0.7738927738927739,3.0956401684713
BNB014,validation,0.26,11652,0.06700582368297744,0.20296944730518365,2365,0.7875457875457875,3.0291314418502884
BNB014,validation,0.27,12100,0.06700582368297744,0.19818181818181818,2398,0.7985347985347986,2.9576805013168648
BNB014,validation,0.28,12548,0.06700582368297744,0.1933375836786739,2426,0.8078588078588078,2.8853847777979116
BNB014,validation,0.29,12996,0.06700582368297744,0.18898122499230532,2456,0.8178488178488178,2.820370150010039
BNB014,validation,0.3,13445,0.06700582368297744,0.1842320565265898,2477,0.8248418248418249,2.7494931992514733
BNB014,validation,0.31,13893,0.06700582368297744,0.1799467357662132,2500,0.8325008325008325,2.6855387468645944
BNB014,validation,0.32,14341,0.06700582368297744,0.17585942402900773,2522,0.8398268398268398,2.6245393961731733
BNB014,validation,0.33,14789,0.06700582368297744,0.17181689093244978,2541,0.8461538461538461,2.5642083253145525
BNB014,validation,0.34,15237,0.06700582368297744,0.16774955699940933,2556,0.8511488511488512,2.5035071248892864
BNB014,validation,0.35,15685,0.06700582368297744,0.1641695887790883,2575,0.8574758574758575,2.4500794073634364
BNB014,validation,0.36,16134,0.06700582368297744,0.16071649931821,2593,0.8634698634698634,2.3985452380766623
BNB014,validation,0.37,16582,0.06700582368297744,0.1572789772041973,2608,0.8684648684648685,2.347243397056447
BNB014,validation,0.38,17030,0.06700582368297744,0.15366999412800939,2617,0.8714618714618715,2.2933826596187132
BNB014,validation,0.39,17478,0.06700582368297744,0.15087538619979401,2637,0.8781218781218781,2.2516757187200027
BNB014,validation,0.4,17926,0.06700582368297744,0.14816467700546693,2656,0.8844488844488845,2.2112208888957747
BNB014,validation,0.41,18374,0.06700582368297744,0.14509633177315773,2666,0.8877788877788878,2.1654286716875157
BNB014,validation,0.42,18823,0.06700582368297744,0.14221962492695106,2677,0.8914418914418915,2.1224964803034183
BNB014,validation,0.43,19271,0.06700582368297744,0.13922474184007058,2683,0.8934398934398934,2.077800617731083
BNB014,validation,0.44,19719,0.06700582368297744,0.13672092905319744,2696,0.8977688977688978,2.0404335256001165
BNB014,validation,0.45,20167,0.06700582368297744,0.13437794416621213,2710,0.9024309024309024,2.0054666412577853
BNB014,validation,0.46,20615,0.06700582368297744,0.1318457433907349,2718,0.9050949050949051,1.967675884629559
BNB014,validation,0.47,21063,0.06700582368297744,0.1294212600294355,2726,0.9077589077589078,1.9314927108688678
BNB014,validation,0.48,21512,0.06700582368297744,0.12732428412049088,2739,0.9120879120879121,1.9001972831928202
BNB014,validation,0.49,21960,0.06700582368297744,0.12509107468123862,2747,0.9147519147519148,1.8668686959670566
BNB014,validation,0.5,22408,0.06700582368297744,0.12308104248482685,2758,0.9184149184149184,1.8368708228579702
BNB015,validation,0.01,448,0.06700582368297744,0.6339285714285714,284,0.09457209457209458,9.460798130440986
BNB015,validation,0.02,896,0.06700582368297744,0.5859375,525,0.17482517482517482,8.744575736763236
BNB015,validation,0.03,1344,0.06700582368297744,0.5491071428571429,738,0.24575424575424576,8.194916690452406
BNB015,validation,0.04,1792,0.06700582368297744,0.5033482142857143,902,0.30036630036630035,7.5120069662480375
BNB015,validation,0.05,2240,0.06700582368297744,0.4732142857142857,1060,0.35298035298035296,7.0622859283573565
BNB015,validation,0.06,2689,0.06700582368297744,0.4481219784306434,1205,0.4012654012654013,6.687806429346035
BNB015,validation,0.07,3137,0.06700582368297744,0.42620337902454575,1337,0.44522144522144524,6.360691587660028
BNB015,validation,0.08,3585,0.06700582368297744,0.40334728033472805,1446,0.48151848151848153,6.019585435485017
BNB015,validation,0.09,4033,0.06700582368297744,0.3796181502603521,1531,0.5098235098235098,5.665450096642758
BNB015,validation,0.1,4481,0.06700582368297744,0.3624191028788217,1624,0.5407925407925408,5.408770207699018
BNB015,validation,0.11,4929,0.06700582368297744,0.3428687360519375,1690,0.5627705627705628,5.1169990488310635
BNB015,validation,0.12,5378,0.06700582368297744,0.3287467460022313,1768,0.5887445887445888,4.906241397130203
BNB015,validation,0.13,5826,0.06700582368297744,0.3122210779265362,1819,0.6057276057276058,4.659611072072452
BNB015,validation,0.14,6274,0.06700582368297744,0.2998087344596749,1881,0.6263736263736264,4.474368315777306
BNB015,validation,0.15,6722,0.06700582368297744,0.2884558167212139,1939,0.6456876456876457,4.3049365094887255
BNB015,validation,0.16,7170,0.06700582368297744,0.2754532775453278,1975,0.6576756576756577,4.11088562762203
BNB015,validation,0.17,7618,0.06700582368297744,0.26542399579942244,2022,0.6733266733266733,3.9612078653821894
BNB015,validation,0.18,8067,0.06700582368297744,0.2548655014255609,2056,0.6846486846486847,3.8036320937027517
BNB015,validation,0.19,8515,0.06700582368297744,0.24650616559013505,2099,0.698967698967699,3.6788767310200075
BNB015,validation,0.2,8963,0.06700582368297744,0.2384246346089479,2137,0.7116217116217116,3.5582673490739984
BNB015,validation,0.21,9411,0.06700582368297744,0.23217511422803103,2185,0.7276057276057276,3.464999032420135
BNB015,validation,0.22,9859,0.06700582368297744,0.2250735368698651,2219,0.7389277389277389,3.359014552746168
BNB015,validation,0.23,10307,0.06700582368297744,0.21965654409624527,2264,0.7539127539127539,3.2781709413124953
BNB015,validation,0.24,10756,0.06700582368297744,0.21318333953142432,2293,0.7635697635697636,3.181564344915033
BNB015,validation,0.25,11204,0.06700582368297744,0.20760442699036058,2326,0.7745587745587745,3.0983042305784183
BNB015,validation,0.26,11652,0.06700582368297744,0.20296944730518365,2365,0.7875457875457875,3.0291314418502884
BNB015,validation,0.27,12100,0.06700582368297744,0.198099173553719,2397,0.7982017982017982,2.9564471066123956
BNB015,validation,0.28,12548,0.06700582368297744,0.1933375836786739,2426,0.8078588078588078,2.8853847777979116
BNB015,validation,0.29,12996,0.06700582368297744,0.18898122499230532,2456,0.8178488178488178,2.820370150010039
BNB015,validation,0.3,13445,0.06700582368297744,0.1843064336184455,2478,0.8251748251748252,2.75060320861734
BNB015,validation,0.31,13893,0.06700582368297744,0.1799467357662132,2500,0.8325008325008325,2.6855387468645944
BNB015,validation,0.32,14341,0.06700582368297744,0.17585942402900773,2522,0.8398268398268398,2.6245393961731733
BNB015,validation,0.33,14789,0.06700582368297744,0.17181689093244978,2541,0.8461538461538461,2.5642083253145525
BNB015,validation,0.34,15237,0.06700582368297744,0.16781518671654524,2557,0.8514818514818515,2.5044865877706988
BNB015,validation,0.35,15685,0.06700582368297744,0.16410583359897993,2574,0.8571428571428571,2.4491279202149463
BNB015,validation,0.36,16134,0.06700582368297744,0.16065451840833023,2592,0.8631368631368631,2.3976202302717735
BNB015,validation,0.37,16582,0.06700582368297744,0.1572789772041973,2608,0.8684648684648685,2.347243397056447
BNB015,validation,0.38,17030,0.06700582368297744,0.15372871403405755,2618,0.8717948717948718,2.2942589999548306
BNB015,validation,0.39,17478,0.06700582368297744,0.15093260098409428,2638,0.8784548784548785,2.2525295965048793
BNB015,validation,0.4,17926,0.06700582368297744,0.14816467700546693,2656,0.8844488844488845,2.2112208888957747
BNB015,validation,0.41,18374,0.06700582368297744,0.14509633177315773,2666,0.8877788877788878,2.1654286716875157
BNB015,validation,0.42,18823,0.06700582368297744,0.14216649843276843,2676,0.8911088911088911,2.121703616470657
BNB015,validation,0.43,19271,0.06700582368297744,0.1392766332831716,2684,0.8937728937728938,2.078575049567733
BNB015,validation,0.44,19719,0.06700582368297744,0.13672092905319744,2696,0.8977688977688978,2.0404335256001165
BNB015,validation,0.45,20167,0.06700582368297744,0.13437794416621213,2710,0.9024309024309024,2.0054666412577853
BNB015,validation,0.46,20615,0.06700582368297744,0.1318457433907349,2718,0.9050949050949051,1.967675884629559
BNB015,validation,0.47,21063,0.06700582368297744,0.129516213264967,2728,0.9084249084249084,1.932909800165177
BNB015,validation,0.48,21512,0.06700582368297744,0.12732428412049088,2739,0.9120879120879121,1.9001972831928202
BNB015,validation,0.49,21960,0.06700582368297744,0.12509107468123862,2747,0.9147519147519148,1.8668686959670566
BNB015,validation,0.5,22408,0.06700582368297744,0.12312566940378436,2759,0.9187479187479187,1.8375368383847497
BNB016,validation,0.01,448,0.06700582368297744,0.6339285714285714,284,0.09457209457209458,9.460798130440986
BNB016,validation,0.02,896,0.06700582368297744,0.5859375,525,0.17482517482517482,8.744575736763236
BNB016,validation,0.03,1344,0.06700582368297744,0.5491071428571429,738,0.24575424575424576,8.194916690452406
BNB016,validation,0.04,1792,0.06700582368297744,0.5033482142857143,902,0.30036630036630035,7.5120069662480375
BNB016,validation,0.05,2240,0.06700582368297744,0.4732142857142857,1060,0.35298035298035296,7.0622859283573565
BNB016,validation,0.06,2689,0.06700582368297744,0.4481219784306434,1205,0.4012654012654013,6.687806429346035
BNB016,validation,0.07,3137,0.06700582368297744,0.42620337902454575,1337,0.44522144522144524,6.360691587660028
BNB016,validation,0.08,3585,0.06700582368297744,0.40334728033472805,1446,0.48151848151848153,6.019585435485017
BNB016,validation,0.09,4033,0.06700582368297744,0.3796181502603521,1531,0.5098235098235098,5.665450096642758
BNB016,validation,0.1,4481,0.06700582368297744,0.3624191028788217,1624,0.5407925407925408,5.408770207699018
BNB016,validation,0.11,4929,0.06700582368297744,0.3428687360519375,1690,0.5627705627705628,5.1169990488310635
BNB016,validation,0.12,5378,0.06700582368297744,0.3287467460022313,1768,0.5887445887445888,4.906241397130203
BNB016,validation,0.13,5826,0.06700582368297744,0.3122210779265362,1819,0.6057276057276058,4.659611072072452
BNB016,validation,0.14,6274,0.06700582368297744,0.2998087344596749,1881,0.6263736263736264,4.474368315777306
BNB016,validation,0.15,6722,0.06700582368297744,0.2884558167212139,1939,0.6456876456876457,4.3049365094887255
BNB016,validation,0.16,7170,0.06700582368297744,0.2754532775453278,1975,0.6576756576756577,4.11088562762203
BNB016,validation,0.17,7618,0.06700582368297744,0.26542399579942244,2022,0.6733266733266733,3.9612078653821894
BNB016,validation,0.18,8067,0.06700582368297744,0.2548655014255609,2056,0.6846486846486847,3.8036320937027517
BNB016,validation,0.19,8515,0.06700582368297744,0.24650616559013505,2099,0.698967698967699,3.6788767310200075
BNB016,validation,0.2,8963,0.06700582368297744,0.2384246346089479,2137,0.7116217116217116,3.5582673490739984
BNB016,validation,0.21,9411,0.06700582368297744,0.23217511422803103,2185,0.7276057276057276,3.464999032420135
BNB016,validation,0.22,9859,0.06700582368297744,0.2250735368698651,2219,0.7389277389277389,3.359014552746168
BNB016,validation,0.23,10307,0.06700582368297744,0.21965654409624527,2264,0.7539127539127539,3.2781709413124953
BNB016,validation,0.24,10756,0.06700582368297744,0.21318333953142432,2293,0.7635697635697636,3.181564344915033
BNB016,validation,0.25,11204,0.06700582368297744,0.20760442699036058,2326,0.7745587745587745,3.0983042305784183
BNB016,validation,0.26,11652,0.06700582368297744,0.20296944730518365,2365,0.7875457875457875,3.0291314418502884
BNB016,validation,0.27,12100,0.06700582368297744,0.198099173553719,2397,0.7982017982017982,2.9564471066123956
BNB016,validation,0.28,12548,0.06700582368297744,0.1933375836786739,2426,0.8078588078588078,2.8853847777979116
BNB016,validation,0.29,12996,0.06700582368297744,0.18898122499230532,2456,0.8178488178488178,2.820370150010039
BNB016,validation,0.3,13445,0.06700582368297744,0.1843064336184455,2478,0.8251748251748252,2.75060320861734
BNB016,validation,0.31,13893,0.06700582368297744,0.1799467357662132,2500,0.8325008325008325,2.6855387468645944
BNB016,validation,0.32,14341,0.06700582368297744,0.17585942402900773,2522,0.8398268398268398,2.6245393961731733
BNB016,validation,0.33,14789,0.06700582368297744,0.17181689093244978,2541,0.8461538461538461,2.5642083253145525
BNB016,validation,0.34,15237,0.06700582368297744,0.16781518671654524,2557,0.8514818514818515,2.5044865877706988
BNB016,validation,0.35,15685,0.06700582368297744,0.16410583359897993,2574,0.8571428571428571,2.4491279202149463
BNB016,validation,0.36,16134,0.06700582368297744,0.16065451840833023,2592,0.8631368631368631,2.3976202302717735
BNB016,validation,0.37,16582,0.06700582368297744,0.1572789772041973,2608,0.8684648684648685,2.347243397056447
BNB016,validation,0.38,17030,0.06700582368297744,0.15372871403405755,2618,0.8717948717948718,2.2942589999548306
BNB016,validation,0.39,17478,0.06700582368297744,0.15093260098409428,2638,0.8784548784548785,2.2525295965048793
BNB016,validation,0.4,17926,0.06700582368297744,0.14816467700546693,2656,0.8844488844488845,2.2112208888957747
BNB016,validation,0.41,18374,0.06700582368297744,0.14509633177315773,2666,0.8877788877788878,2.1654286716875157
BNB016,validation,0.42,18823,0.06700582368297744,0.14216649843276843,2676,0.8911088911088911,2.121703616470657
BNB016,validation,0.43,19271,0.06700582368297744,0.1392766332831716,2684,0.8937728937728938,2.078575049567733
BNB016,validation,0.44,19719,0.06700582368297744,0.13672092905319744,2696,0.8977688977688978,2.0404335256001165
BNB016,validation,0.45,20167,0.06700582368297744,0.13437794416621213,2710,0.9024309024309024,2.0054666412577853
BNB016,validation,0.46,20615,0.06700582368297744,0.1318457433907349,2718,0.9050949050949051,1.967675884629559
