split,model_id,reference_risk_band,risk_band,applicant_count,total_applicants,applicant_pct
validation,RLOG005,High Risk,Low Risk,297,44817,0.006626949595019747
validation,RLOG005,High Risk,Medium Risk,1636,44817,0.03650400517660709
validation,RLOG005,High Risk,High Risk,8981,44817,0.2003927081241493
validation,RLOG005,High Risk,Very High Risk,2548,44817,0.056853426155253586
validation,RLOG005,High Risk,Extreme Risk,44,44817,0.000981770310373296
validation,RLOG005,Very High Risk,Low Risk,124,44817,0.002766807238324743
validation,RLOG005,Very High Risk,Medium Risk,379,44817,0.00845661244616998
validation,RLOG005,Very High Risk,High Risk,1709,44817,0.03813285137336279
validation,RLOG005,Very High Risk,Very High Risk,3424,44817,0.07639958051632194
validation,RLOG005,Very High Risk,Extreme Risk,1087,44817,0.024254189258540285
validation,RLOG005,Extreme Risk,Low Risk,19,44817,0.00042394627038846864
validation,RLOG005,Extreme Risk,Medium Risk,51,44817,0.0011379610415690475
validation,RLOG005,Extreme Risk,High Risk,310,44817,0.006917018095811857
validation,RLOG005,Extreme Risk,Very High Risk,751,44817,0.01675703416114421
validation,RLOG005,Extreme Risk,Extreme Risk,1110,44817,0.024767387375326327
validation,RLOG006,Low Risk,Low Risk,7166,44817,0.15989468282125086
validation,RLOG006,Low Risk,Medium Risk,1797,44817,0.04009639199410938
validation,RLOG006,Medium Risk,Low Risk,1323,44817,0.029520048195997056
validation,RLOG006,Medium Risk,Medium Risk,9805,44817,0.21877858848204923
validation,RLOG006,Medium Risk,High Risk,2256,44817,0.05033804136823081
validation,RLOG006,High Risk,Low Risk,268,44817,0.005979873708637348
validation,RLOG006,High Risk,Medium Risk,1446,44817,0.0322645424727224
validation,RLOG006,High Risk,High Risk,9303,44817,0.2075774817591539
validation,RLOG006,High Risk,Very High Risk,2467,44817,0.055046076265702744
validation,RLOG006,High Risk,Extreme Risk,22,44817,0.000490885155186648
validation,RLOG006,Very High Risk,Low Risk,175,44817,0.0039047682798937903
validation,RLOG006,Very High Risk,Medium Risk,351,44817,0.007831849521386974
validation,RLOG006,Very High Risk,High Risk,1566,44817,0.03494209786464957
validation,RLOG006,Very High Risk,Very High Risk,3609,44817,0.08052747841220965
validation,RLOG006,Very High Risk,Extreme Risk,1022,44817,0.022803846754579735
validation,RLOG006,Extreme Risk,Low Risk,31,44817,0.0006917018095811857
validation,RLOG006,Extreme Risk,Medium Risk,46,44817,0.001026396233572082
validation,RLOG006,Extreme Risk,High Risk,320,44817,0.007140147711805788
validation,RLOG006,Extreme Risk,Very High Risk,647,44817,0.014436486154807327
validation,RLOG006,Extreme Risk,Extreme Risk,1197,44817,0.026708615034473526
validation,RLOG007,Low Risk,Low Risk,7155,44817,0.15964924024365754
validation,RLOG007,Low Risk,Medium Risk,1808,44817,0.0403418345717027
validation,RLOG007,Medium Risk,Low Risk,1329,44817,0.029653925965593412
validation,RLOG007,Medium Risk,Medium Risk,9843,44817,0.21962648102282617
validation,RLOG007,Medium Risk,High Risk,2212,44817,0.04935627105785751
validation,RLOG007,High Risk,Low Risk,264,44817,0.005890621862239775
validation,RLOG007,High Risk,Medium Risk,1399,44817,0.03121583327755093
validation,RLOG007,High Risk,High Risk,9374,44817,0.2091617020327108
validation,RLOG007,High Risk,Very High Risk,2452,44817,0.05471138184171185
validation,RLOG007,High Risk,Extreme Risk,17,44817,0.0003793203471896825
validation,RLOG007,Very High Risk,Low Risk,184,44817,0.004105584934288328
validation,RLOG007,Very High Risk,Medium Risk,343,44817,0.007653345828591829
validation,RLOG007,Very High Risk,High Risk,1538,44817,0.03431733493986657
validation,RLOG007,Very High Risk,Very High Risk,3638,44817,0.08117455429859205
validation,RLOG007,Very High Risk,Extreme Risk,1020,44817,0.02275922083138095
validation,RLOG007,Extreme Risk,Low Risk,31,44817,0.0006917018095811857
validation,RLOG007,Extreme Risk,Medium Risk,52,44817,0.0011602740031684405
validation,RLOG007,Extreme Risk,High Risk,321,44817,0.007162460673405181
validation,RLOG007,Extreme Risk,Very High Risk,633,44817,0.014124104692415825
validation,RLOG007,Extreme Risk,Extreme Risk,1204,44817,0.026864805765669277
validation,RLOG008,Low Risk,Low Risk,7146,44817,0.159448423589263
validation,RLOG008,Low Risk,Medium Risk,1817,44817,0.04054265122609724
validation,RLOG008,Medium Risk,Low Risk,1334,44817,0.029765490773590378
validation,RLOG008,Medium Risk,Medium Risk,9843,44817,0.21962648102282617
validation,RLOG008,Medium Risk,High Risk,2207,44817,0.04924470624986054
validation,RLOG008,High Risk,Low Risk,263,44817,0.005868308900640382
validation,RLOG008,High Risk,Medium Risk,1394,44817,0.031104268469553963
validation,RLOG008,High Risk,High Risk,9383,44817,0.20936251868710534
validation,RLOG008,High Risk,Very High Risk,2451,44817,0.054689068880112456
validation,RLOG008,High Risk,Extreme Risk,15,44817,0.00033469442399089634
validation,RLOG008,Very High Risk,Low Risk,188,44817,0.004194836780685901
validation,RLOG008,Very High Risk,Medium Risk,340,44817,0.0075864069437936495
validation,RLOG008,Very High Risk,High Risk,1533,44817,0.0342057701318696
validation,RLOG008,Very High Risk,Very High Risk,3640,44817,0.08121918022179084
validation,RLOG008,Very High Risk,Extreme Risk,1022,44817,0.022803846754579735
validation,RLOG008,Extreme Risk,Low Risk,32,44817,0.0007140147711805788
validation,RLOG008,Extreme Risk,Medium Risk,51,44817,0.0011379610415690475
validation,RLOG008,Extreme Risk,High Risk,322,44817,0.007184773635004574
validation,RLOG008,Extreme Risk,Very High Risk,632,44817,0.01410179173081643
validation,RLOG008,Extreme Risk,Extreme Risk,1204,44817,0.026864805765669277
validation,T001,Low Risk,Medium Risk,8963,44817,0.19999107481536024
validation,T001,Medium Risk,Medium Risk,13379,44817,0.2985251132382801
validation,T001,Medium Risk,Very High Risk,5,44817,0.00011156480799696544
validation,T001,High Risk,Medium Risk,9481,44817,0.21154918892384586
validation,T001,High Risk,Very High Risk,4025,44817,0.08980967043755718
validation,T001,Very High Risk,Medium Risk,1102,44817,0.024588883682531183
validation,T001,Very High Risk,Very High Risk,5202,44817,0.11607202624004284
validation,T001,Very High Risk,Extreme Risk,419,44817,0.009349130910145704
validation,T001,Extreme Risk,Medium Risk,8,44817,0.0001785036927951447
validation,T001,Extreme Risk,Very High Risk,641,44817,0.014302608385210969
validation,T001,Extreme Risk,Extreme Risk,1592,44817,0.03552223486623379
validation,T002,Low Risk,Medium Risk,8963,44817,0.19999107481536024
validation,T002,Medium Risk,Medium Risk,12710,44817,0.28359774192828613
validation,T002,Medium Risk,High Risk,674,44817,0.015038936117990941
validation,T002,High Risk,Medium Risk,3366,44817,0.07510542874355713
validation,T002,High Risk,High Risk,7244,44817,0.16163509382600352
validation,T002,High Risk,Very High Risk,2896,44817,0.06461833679184238
validation,T002,Very High Risk,Medium Risk,61,44817,0.0013610906575629784
validation,T002,Very High Risk,High Risk,621,44817,0.013856349153223107
validation,T002,Very High Risk,Very High Risk,5498,44817,0.1226766628734632
validation,T002,Very High Risk,Extreme Risk,543,44817,0.012115938148470446
validation,T002,Extreme Risk,High Risk,2,44817,4.4625923198786177e-05
validation,T002,Extreme Risk,Very High Risk,379,44817,0.00845661244616998
validation,T002,Extreme Risk,Extreme Risk,1860,44817,0.04150210857487114
validation,T003,Low Risk,Low Risk,8197,44817,0.18289934623022513
validation,T003,Low Risk,Medium Risk,766,44817,0.017091728585135104
validation,T003,Medium Risk,Low Risk,4443,44817,0.09913648838610349
validation,T003,Medium Risk,Medium Risk,8167,44817,0.18222995738224335
validation,T003,Medium Risk,High Risk,773,44817,0.017247919316330858
validation,T003,Medium Risk,Very High Risk,1,44817,2.2312961599393088e-05
validation,T003,High Risk,Low Risk,320,44817,0.007140147711805788
validation,T003,High Risk,Medium Risk,2640,44817,0.05890621862239775
validation,T003,High Risk,High Risk,9487,44817,0.21168306669344222
validation,T003,High Risk,Very High Risk,1057,44817,0.023584800410558493
validation,T003,High Risk,Extreme Risk,2,44817,4.4625923198786177e-05
validation,T003,Very High Risk,Medium Risk,1,44817,2.2312961599393088e-05
validation,T003,Very High Risk,High Risk,1858,44817,0.04145748265167236
validation,T003,Very High Risk,Very High Risk,4490,44817,0.10018519758127496
validation,T003,Very High Risk,Extreme Risk,374,44817,0.008345047638173014
validation,T003,Extreme Risk,High Risk,1,44817,2.2312961599393088e-05
validation,T003,Extreme Risk,Very High Risk,375,44817,0.008367360599772408
validation,T003,Extreme Risk,Extreme Risk,1865,44817,0.04161367338286811
validation,T004,Low Risk,Medium Risk,8963,44817,0.19999107481536024
validation,T004,Medium Risk,Medium Risk,12710,44817,0.28359774192828613
validation,T004,Medium Risk,High Risk,674,44817,0.015038936117990941
validation,T004,High Risk,Medium Risk,3366,44817,0.07510542874355713
validation,T004,High Risk,High Risk,7316,44817,0.16324162706115983
validation,T004,High Risk,Very High Risk,2824,44817,0.06301180355668608
validation,T004,Very High Risk,Medium Risk,61,44817,0.0013610906575629784
validation,T004,Very High Risk,High Risk,694,44817,0.015485195349978803
validation,T004,Very High Risk,Very High Risk,5425,44817,0.1210478166767075
validation,T004,Very High Risk,Extreme Risk,543,44817,0.012115938148470446
validation,T004,Extreme Risk,High Risk,2,44817,4.4625923198786177e-05
validation,T004,Extreme Risk,Very High Risk,379,44817,0.00845661244616998
validation,T004,Extreme Risk,Extreme Risk,1860,44817,0.04150210857487114
validation,T005,Low Risk,Low Risk,8197,44817,0.18289934623022513
validation,T005,Low Risk,Medium Risk,766,44817,0.017091728585135104
validation,T005,Medium Risk,Low Risk,4443,44817,0.09913648838610349
validation,T005,Medium Risk,Medium Risk,8167,44817,0.18222995738224335
validation,T005,Medium Risk,High Risk,774,44817,0.017270232277930248
validation,T005,High Risk,Low Risk,320,44817,0.007140147711805788
validation,T005,High Risk,Medium Risk,2640,44817,0.05890621862239775
validation,T005,High Risk,High Risk,9297,44817,0.20744360398955752
validation,T005,High Risk,Very High Risk,1249,44817,0.027868889037641967
validation,T005,Very High Risk,Medium Risk,1,44817,2.2312961599393088e-05
validation,T005,Very High Risk,High Risk,1632,44817,0.03641475333020952
validation,T005,Very High Risk,Very High Risk,4737,44817,0.10569649909632506
validation,T005,Very High Risk,Extreme Risk,353,44817,0.00787647544458576
validation,T005,Extreme Risk,High Risk,1,44817,2.2312961599393088e-05
validation,T005,Extreme Risk,Very High Risk,412,44817,0.009192940178949952
validation,T005,Extreme Risk,Extreme Risk,1828,44817,0.04078809380369056
validation,T006,Low Risk,Medium Risk,8942,44817,0.19952250262177298
validation,T006,Low Risk,High Risk,21,44817,0.00046857219358725484
validation,T006,Medium Risk,Medium Risk,11627,44817,0.2594328045161434
validation,T006,Medium Risk,High Risk,1757,44817,0.03920387353013365
validation,T006,High Risk,Medium Risk,2040,44817,0.0455184416627619
validation,T006,High Risk,High Risk,11082,44817,0.24727224044447418
validation,T006,High Risk,Very High Risk,384,44817,0.008568177254166946
validation,T006,Very High Risk,Medium Risk,45,44817,0.001004083271972689
validation,T006,Very High Risk,High Risk,2793,44817,0.062320101747104895
validation,T006,Very High Risk,Very High Risk,3530,44817,0.0787647544458576
validation,T006,Very High Risk,Extreme Risk,355,44817,0.007921101367784546
validation,T006,Extreme Risk,High Risk,14,44817,0.0003123814623915032
validation,T006,Extreme Risk,Very High Risk,424,44817,0.009460695718142668
validation,T006,Extreme Risk,Extreme Risk,1803,44817,0.04023026976370574
validation,T007,Low Risk,Low Risk,7619,44817,0.17000245442577594
validation,T007,Low Risk,Medium Risk,1323,44817,0.029520048195997056
validation,T007,Low Risk,High Risk,21,44817,0.00046857219358725484
validation,T007,Medium Risk,Low Risk,2790,44817,0.06225316286230671
validation,T007,Medium Risk,Medium Risk,8786,44817,0.19604168061226768
validation,T007,Medium Risk,High Risk,1807,44817,0.04031952161010331
validation,T007,Medium Risk,Very High Risk,1,44817,2.2312961599393088e-05
validation,T007,High Risk,Low Risk,82,44817,0.001829662851150233
validation,T007,High Risk,Medium Risk,1818,44817,0.04056496418769663
validation,T007,High Risk,High Risk,10276,44817,0.22928799339536338
validation,T007,High Risk,Very High Risk,1330,44817,0.029676238927192806
validation,T007,Very High Risk,Medium Risk,5,44817,0.00011156480799696544
validation,T007,Very High Risk,High Risk,1317,44817,0.029386170426400696
validation,T007,Very High Risk,Very High Risk,4980,44817,0.11111854876497758
validation,T007,Very High Risk,Extreme Risk,421,44817,0.00939375683334449
validation,T007,Extreme Risk,High Risk,8,44817,0.0001785036927951447
validation,T007,Extreme Risk,Very High Risk,395,44817,0.00881361983176027
validation,T007,Extreme Risk,Extreme Risk,1838,44817,0.041011223419684495
validation,WASTACK001,Low Risk,Low Risk,7705,44817,0.17192136912332373
validation,WASTACK001,Low Risk,Medium Risk,1258,44817,0.028069705692036505
validation,WASTACK001,Medium Risk,Low Risk,1258,44817,0.028069705692036505
validation,WASTACK001,Medium Risk,Medium Risk,10732,44817,0.2394627038846866
validation,WASTACK001,Medium Risk,High Risk,1394,44817,0.031104268469553963
validation,WASTACK001,High Risk,Medium Risk,1455,44817,0.03246535912711694
validation,WASTACK001,High Risk,High Risk,11098,44817,0.2476292478300645
validation,WASTACK001,High Risk,Very High Risk,953,44817,0.021264252404221612
validation,WASTACK001,Very High Risk,High Risk,952,44817,0.021241939442622218
validation,WASTACK001,Very High Risk,Very High Risk,5546,44817,0.12374768503023406
validation,WASTACK001,Very High Risk,Extreme Risk,225,44817,0.005020416359863444
validation,WASTACK001,Extreme Risk,High Risk,1,44817,2.2312961599393088e-05
validation,WASTACK001,Extreme Risk,Very High Risk,224,44817,0.004998103398264051
validation,WASTACK001,Extreme Risk,Extreme Risk,2016,44817,0.04498293058437646
validation,WASTACK002,Low Risk,Low Risk,7703,44817,0.17187674320012494
validation,WASTACK002,Low Risk,Medium Risk,1260,44817,0.02811433161523529
validation,WASTACK002,Medium Risk,Low Risk,1260,44817,0.02811433161523529
validation,WASTACK002,Medium Risk,Medium Risk,10731,44817,0.23944039092308722
validation,WASTACK002,Medium Risk,High Risk,1393,44817,0.031081955507954572
validation,WASTACK002,High Risk,Medium Risk,1454,44817,0.03244304616551755
validation,WASTACK002,High Risk,High Risk,11096,44817,0.2475846219068657
validation,WASTACK002,High Risk,Very High Risk,956,44817,0.02133119128901979
validation,WASTACK002,Very High Risk,High Risk,955,44817,0.0213088783274204
validation,WASTACK002,Very High Risk,Very High Risk,5543,44817,0.12368074614543588
validation,WASTACK002,Very High Risk,Extreme Risk,225,44817,0.005020416359863444
validation,WASTACK002,Extreme Risk,High Risk,1,44817,2.2312961599393088e-05
validation,WASTACK002,Extreme Risk,Very High Risk,224,44817,0.004998103398264051
validation,WASTACK002,Extreme Risk,Extreme Risk,2016,44817,0.04498293058437646
validation,WASTACK003,Low Risk,Low Risk,7846,44817,0.17506749670883817
validation,WASTACK003,Low Risk,Medium Risk,1117,44817,0.024923578106522078
validation,WASTACK003,Medium Risk,Low Risk,1117,44817,0.024923578106522078
validation,WASTACK003,Medium Risk,Medium Risk,11148,44817,0.24874489591003413
validation,WASTACK003,Medium Risk,High Risk,1119,44817,0.024968204029720865
validation,WASTACK003,High Risk,Medium Risk,1180,44817,0.026329294687283844
validation,WASTACK003,High Risk,High Risk,11520,44817,0.2570453176250084
validation,WASTACK003,High Risk,Very High Risk,806,44817,0.01798424704911083
validation,WASTACK003,Very High Risk,High Risk,806,44817,0.01798424704911083
validation,WASTACK003,Very High Risk,Very High Risk,5701,44817,0.12720619407814
validation,WASTACK003,Very High Risk,Extreme Risk,216,44817,0.004819599705468907
validation,WASTACK003,Extreme Risk,Very High Risk,216,44817,0.004819599705468907
validation,WASTACK003,Extreme Risk,Extreme Risk,2025,44817,0.045183747238771
validation,WASTACK004,Low Risk,Low Risk,8354,44817,0.18640248120132985
validation,WASTACK004,Low Risk,Medium Risk,609,44817,0.01358859361403039
validation,WASTACK004,Medium Risk,Low Risk,609,44817,0.01358859361403039
validation,WASTACK004,Medium Risk,Medium Risk,12301,44817,0.2744717406341344
validation,WASTACK004,Medium Risk,High Risk,474,44817,0.010576343798112323
validation,WASTACK004,High Risk,Medium Risk,535,44817,0.011937434455675302
validation,WASTACK004,High Risk,High Risk,12891,44817,0.2876363879777763
validation,WASTACK004,High Risk,Very High Risk,80,44817,0.001785036927951447
validation,WASTACK004,Very High Risk,High Risk,80,44817,0.001785036927951447
